mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
45482200000A,2022-05-11T03:13:36.000Z,0,0.115,2.8573,9.8149,Infinity,Infinity,Infinity
,,1475,0.0216,0.0335,0.0048,0.0023,0.0036,0.0005
,,1478.125,0.0263,0.0168,0.0048,0.0028,0.0018,0.0005
,,1481.25,0.0216,0.024,0.0168,0.0023,0.0026,0.0018
,,1484.375,0.0072,0.0192,0.0144,0.0008,0.0021,0.0015
,,1487.5,0.0192,0.0192,0.0144,0.0021,0.0021,0.0015
,,1490.625,0,0.0168,0.0072,0,0.0018,0.0008
,,1493.75,0.0431,0.0551,0.0072,0.0046,0.0059,0.0008
,,1496.875,0.0144,0.0048,0.0216,0.0015,0.0005,0.0023
,,1500,0.0144,0.0216,0.0072,0.0015,0.0023,0.0008
,,1503.125,0.0359,0.0144,0.0072,0.0038,0.0015,0.0008
,,1506.25,0.0216,0.0527,0.0048,0.0023,0.0056,0.0005
,,1509.375,0.0287,0.0216,0.0192,0.003,0.0023,0.002
,,1512.5,0.0168,0.0144,0.012,0.0018,0.0015,0.0013
,,1515.625,0.012,0.0216,0.0144,0.0013,0.0023,0.0015
,,1518.75,0.0144,0.024,0.012,0.0015,0.0025,0.0013
,,1521.875,0.0287,0.024,0.0168,0.003,0.0025,0.0018
,,1525,0.0144,0.0192,0.012,0.0015,0.002,0.0013
,,1528.125,0.0072,0.0072,0,0.0007,0.0007,0
,,1531.25,0.0144,0.0311,0.0144,0.0015,0.0032,0.0015
,,1534.375,0.0072,0.0168,0.012,0.0007,0.0017,0.0012
,,1537.5,0.0192,0.0168,0.0144,0.002,0.0017,0.0015
,,1540.625,0.0263,0.0048,0,0.0027,0.0005,0
,,1543.75,0.0072,0.0263,0.0168,0.0007,0.0027,0.0017
,,1546.875,0.012,0.0144,0.0168,0.0012,0.0015,0.0017
,,1550,0.0311,0.024,0.0144,0.0032,0.0025,0.0015
,,1553.125,0.0072,0,0.0072,0.0007,0,0.0007
,,1556.25,0.0216,0.0335,0.0192,0.0022,0.0034,0.002
,,1559.375,0.0144,0.0168,0.0192,0.0015,0.0017,0.002
,,1562.5,0.0192,0.0192,0.0072,0.002,0.002,0.0007
,,1565.625,0.0072,0,0.0048,0.0007,0,0.0005
,,1568.75,0.0192,0.0335,0.0144,0.0019,0.0034,0.0015
,,1571.875,0.012,0.0168,0.0168,0.0012,0.0017,0.0017
,,1575,0.0072,0.0144,0.0072,0.0007,0.0015,0.0007
,,1578.125,0.0192,0,0.0072,0.0019,0,0.0007
,,1581.25,0.0144,0.0311,0.0216,0.0014,0.0031,0.0022
,,1584.375,0.0192,0.0216,0.0216,0.0019,0.0022,0.0022
,,1587.5,0.0216,0.0192,0.0072,0.0022,0.0019,0.0007
,,1590.625,0.0192,0.0072,0,0.0019,0.0007,0
,,1593.75,0.0144,0.024,0.0192,0.0014,0.0024,0.0019
,,1596.875,0.024,0.0263,0.0335,0.0024,0.0026,0.0033
,,1600,0,0,0,0,0,0
45482200000A,2022-05-12T13:13:29.000Z,0,0.0407,2.7639,9.9107,Infinity,Infinity,Infinity
,,3.125,0.1988,0.079,0.2323,10.1248,4.0234,11.8309
,,6.25,0.0192,0.0551,0.0335,0.4889,1.4031,0.8531
,,9.375,0.1868,0.1221,0.2802,3.1712,2.0728,4.7568
,,12.5,0.1581,0.1748,0.3353,2.013,2.2256,4.2692
,,15.625,0.2611,0.0958,0.3281,2.6595,0.9758,3.342
,,18.75,0.0407,0.0766,0.0407,0.3455,0.6502,0.3455
,,21.875,0.1485,0.0695,0.103,1.0804,0.5057,0.7494
,,25,0.1892,0.3114,0.3856,1.2045,1.9824,2.4548
,,28.125,0.3856,0.3736,0.6562,2.182,2.1141,3.7133
,,31.25,0.1102,0.182,0.0431,0.5612,0.9269,0.2195
,,34.375,0.3497,0.3736,0.0359,1.6191,1.7298,0.1662
,,37.5,0.4407,0.891,0.7688,1.8704,3.7815,3.2629
,,40.625,1.4658,0.9532,2.4693,5.7425,3.7343,9.6739
,,43.75,0.4048,0.697,0.4934,1.4726,2.5356,1.7949
,,46.875,0.7952,1.4083,0.7137,2.6999,4.7816,2.4232
,,50,0.8335,1.4706,0.5748,2.6531,4.6811,1.8296
,,53.125,0.9628,0.7281,1.5927,2.8844,2.1813,4.7715
,,56.25,0.3401,0.5149,0.0814,0.9623,1.4569,0.2303
,,59.375,0.0144,0.1844,0.3784,0.0386,0.4943,1.0143
,,62.5,0.0072,0.3712,0.0886,0.0183,0.9453,0.2256
,,65.625,0.3569,0.2826,0.6395,0.8656,0.6854,1.5509
,,68.75,0.1126,0.1772,0.0527,0.2607,0.4102,0.122
,,71.875,0.1988,0.1293,0.1605,0.4402,0.2863,0.3554
,,75,0.1844,0.3928,0.2491,0.3913,0.8335,0.5286
,,78.125,0.1485,0.4718,0.5413,0.3025,0.9611,1.1027
,,81.25,0.024,0.2515,0.0982,0.047,0.4926,0.1924
,,84.375,0.0623,0.1605,0.3569,0.1175,0.3027,0.6732
,,87.5,0.2179,1.1688,0.5844,0.3963,2.1259,1.063
,,90.625,0.2371,0.97,1.0011,0.4164,1.7035,1.7581
,,93.75,0.2898,1.073,1.2502,0.492,1.8216,2.1224
,,96.875,0.1078,0.4239,0.2132,0.1771,0.6964,0.3503
,,100,0.17,0.4311,0.1772,0.2706,0.6861,0.282
,,103.125,0.2084,0.0311,0.5054,0.3216,0.048,0.78
,,106.25,0.0862,0.309,0.2371,0.1291,0.4629,0.3552
,,109.375,0.0647,0.285,0.4119,0.0941,0.4147,0.5994
,,112.5,0.1054,0.1221,0.1174,0.1491,0.1727,0.1661
,,115.625,0.2587,0.1964,0.5509,0.3561,0.2703,0.7583
,,118.75,0.5317,0.6682,1.0538,0.7126,0.8956,1.4124
,,121.875,0.2036,0.4311,0.7592,0.2659,0.563,0.9914
,,125,0.5628,0.3832,0.6155,0.7166,0.4879,0.7837
,,128.125,0.6874,0.5892,1.5256,0.8539,0.7319,1.8951
,,131.25,0.4622,1.1137,2.0597,0.5605,1.3505,2.4976
,,134.375,0.8407,0.7497,2.1819,0.9957,0.888,2.5843
,,137.5,NaN,0.3066,0.3928,NaN,0.3549,0.4547
,,140.625,NaN,0.2706,0.3066,NaN,0.3063,0.347
,,143.75,NaN,0.8886,1.861,NaN,0.9838,2.0604
,,146.875,NaN,0.1677,0.4263,NaN,0.1817,0.4619
,,150,NaN,0.1916,0.4239,NaN,0.2033,0.4498
,,153.125,NaN,0.3832,0.3209,NaN,0.3983,0.3335
,,156.25,NaN,0.4455,0.1868,NaN,0.4538,0.1903
,,159.375,NaN,0.3497,0.9652,NaN,0.3492,0.9639
,,162.5,NaN,0.1988,0.3042,NaN,0.1947,0.2979
,,165.625,NaN,0.273,0.2108,NaN,0.2623,0.2026
,,168.75,NaN,0.2706,0.6586,NaN,0.2552,0.6212
,,171.875,NaN,0.2132,0.1413,NaN,0.1974,0.1308
,,175,0.2012,0.4934,0.2706,0.183,0.4487,0.2461
,,178.125,0.1006,0.4862,0.2251,0.0899,0.4344,0.2011
,,181.25,0.1581,0.1341,0.388,0.1388,0.1178,0.3407
,,184.375,0.0599,0.3401,0.6275,0.0517,0.2936,0.5417
,,187.5,0.6371,0.3736,0.3569,0.5408,0.3171,0.3029
,,190.625,0.3593,0.7233,0.6802,0.3,0.6039,0.5679
,,193.75,0.3904,0.2802,0.2012,0.3207,0.2302,0.1653
,,196.875,0.5628,0.3209,0.3185,0.455,0.2594,0.2575
,,200,0.7712,0.3952,0.3736,0.6137,0.3145,0.2973
,,203.125,0.4694,0.3281,0.1461,0.3678,0.2571,0.1145
,,206.25,0.4551,0.0503,0.1317,0.3512,0.0388,0.1016
,,209.375,0.3856,0.1269,0.1772,0.2931,0.0965,0.1347
,,212.5,0.4527,0.1437,0.1868,0.3391,0.1076,0.1399
,,215.625,0.1365,0.0527,0.2347,0.1008,0.0389,0.1732
,,218.75,0.3329,0.4742,0.2275,0.2422,0.345,0.1655
,,221.875,0.4551,0.3928,0.2419,0.3265,0.2818,0.1735
,,225,0.4958,0.364,0.3593,0.3507,0.2575,0.2542
,,228.125,0.4167,0.2874,0.0479,0.2907,0.2005,0.0334
,,231.25,0.5173,0.1461,0.0862,0.356,0.1006,0.0593
,,234.375,0.7401,0.1126,0.1413,0.5026,0.0765,0.096
,,237.5,0.285,0.1341,0.1796,0.191,0.0899,0.1204
,,240.625,0.2299,0.0742,0.0719,0.1521,0.0491,0.0476
,,243.75,0.5868,0.1772,0.5054,0.3831,0.1157,0.33
,,246.875,0.0814,0.1988,0.2323,0.0525,0.1282,0.1498
,,250,0.1605,0.091,0.2156,0.1022,0.0579,0.1373
,,253.125,0.3185,0.1221,0.273,0.2003,0.0768,0.1717
,,256.25,0.2179,0.1341,0.2251,0.1353,0.0833,0.1398
,,259.375,0.1078,0.1389,0.1365,0.0661,0.0852,0.0838
,,262.5,0.1509,0.0623,0.1629,0.0915,0.0378,0.0988
,,265.625,0.2084,0.1198,0.0695,0.1249,0.0718,0.0416
,,268.75,0.1485,0.1796,0.2946,0.0879,0.1064,0.1745
,,271.875,0.1365,0.0982,0.0958,0.0799,0.0575,0.0561
,,275,0.3185,0.1964,0.0838,0.1843,0.1137,0.0485
,,278.125,0.1772,0.1629,0.1102,0.1014,0.0932,0.0631
,,281.25,0.2443,0.115,0.1174,0.1382,0.0651,0.0664
,,284.375,0.4886,0.1293,0.2443,0.2735,0.0724,0.1367
,,287.5,0.182,0.0431,0.1677,0.1008,0.0239,0.0928
,,290.625,0.364,0.1006,0.0072,0.1993,0.0551,0.0039
,,293.75,0.2227,0.1629,0.2227,0.1207,0.0883,0.1207
,,296.875,0.1389,0.1078,0.1198,0.0745,0.0578,0.0642
,,300,0.2347,0.0551,0.079,0.1245,0.0292,0.0419
,,303.125,0.0647,0.0383,0.0695,0.034,0.0201,0.0365
,,306.25,0.1389,0.1269,0.0551,0.0722,0.0659,0.0286
,,309.375,0.2132,0.0862,0.0766,0.1097,0.0443,0.0394
,,312.5,0.0527,0.206,0.206,0.0268,0.1049,0.1049
,,315.625,0.0359,0.0766,0.1389,0.0181,0.0386,0.07
,,318.75,NaN,0.1293,0.1868,NaN,0.0646,0.0933
,,321.875,NaN,0.1389,0.115,NaN,0.0687,0.0569
,,325,NaN,0.0719,0.2611,NaN,0.0352,0.1279
,,328.125,NaN,0.1796,0.1221,NaN,0.0871,0.0592
,,331.25,NaN,0.0407,0.024,NaN,0.0196,0.0115
,,334.375,NaN,0.0551,0.0982,NaN,0.0262,0.0467
,,337.5,NaN,0.0623,0.1293,NaN,0.0294,0.061
,,340.625,NaN,0.0263,0.1413,NaN,0.0123,0.066
,,343.75,NaN,0.1629,0.0144,NaN,0.0754,0.0067
,,346.875,NaN,0.1772,0.1413,NaN,0.0813,0.0648
,,350,NaN,0.0479,0.1724,NaN,0.0218,0.0784
,,353.125,0,0.0359,0.1485,0,0.0162,0.0669
,,356.25,0.1748,0.0982,0.0886,0.0781,0.0439,0.0396
,,359.375,0.1653,0.0072,0.0886,0.0732,0.0032,0.0392
,,362.5,0.0551,0.0455,0.0719,0.0242,0.02,0.0316
,,365.625,0.0527,0.2012,0.1006,0.0229,0.0876,0.0438
,,368.75,0.206,0.0934,0.0599,0.0889,0.0403,0.0259
,,371.875,0.1844,0,0.1868,0.0789,0,0.0799
,,375,0.115,0.0766,0.0359,0.0488,0.0325,0.0152
,,378.125,0.2012,0.0862,0.1102,0.0847,0.0363,0.0464
,,381.25,0.0934,0.0742,0.1868,0.039,0.031,0.078
,,384.375,0.103,0.091,0.1102,0.0426,0.0377,0.0456
,,387.5,0.0072,0.0479,0.0862,0.003,0.0197,0.0354
,,390.625,0.0719,0.0838,0.0431,0.0293,0.0341,0.0176
,,393.75,0.0335,0.0359,0.0575,0.0135,0.0145,0.0232
,,396.875,0.1054,0.0862,0.1509,0.0423,0.0346,0.0605
,,400,0.024,0.2084,0.1365,0.0095,0.0829,0.0543
,,403.125,0.0838,0.2299,0.0335,0.0331,0.0908,0.0132
,,406.25,0.1868,0.0599,0.0311,0.0732,0.0235,0.0122
,,409.375,0.0934,0.1389,0.1293,0.0363,0.054,0.0503
,,412.5,0.1341,0.0623,0.0048,0.0517,0.024,0.0019
,,415.625,0.2587,0.1365,0.079,0.0991,0.0523,0.0303
,,418.75,0.1341,0.0742,0.1389,0.051,0.0282,0.0528
,,421.875,0.1126,0.0671,0.1365,0.0425,0.0253,0.0515
,,425,0.0551,0.0934,0.1437,0.0206,0.035,0.0538
,,428.125,0.1605,0.1581,0.0168,0.0597,0.0588,0.0062
,,431.25,0.1389,0.1796,0.1748,0.0513,0.0663,0.0645
,,434.375,0.1677,0.1629,0.0934,0.0614,0.0597,0.0342
,,437.5,0.1006,0.024,0.1868,0.0366,0.0087,0.068
,,440.625,0.0551,0.0551,0.0287,0.0199,0.0199,0.0104
,,443.75,0.0575,0.0814,0.0886,0.0206,0.0292,0.0318
,,446.875,0.115,0.1796,0.0982,0.041,0.064,0.035
,,450,0.0671,0.0742,0.024,0.0237,0.0262,0.0085
,,453.125,0.0263,0.1269,0.091,0.0092,0.0446,0.032
,,456.25,0.0719,0.3688,0.1533,0.0251,0.1286,0.0535
,,459.375,0.0766,0.1557,0.0671,0.0265,0.0539,0.0232
,,462.5,0.091,0.0719,0.0766,0.0313,0.0247,0.0264
,,465.625,0.0814,0.0982,0.1365,0.0278,0.0336,0.0467
,,468.75,0.182,0.1581,0.0311,0.0618,0.0537,0.0106
,,471.875,0.182,0.0599,0.1174,0.0614,0.0202,0.0396
,,475,0.0958,0.2443,0.1174,0.0321,0.0819,0.0393
,,478.125,0.0647,0.0503,0.0982,0.0215,0.0167,0.0327
,,481.25,0.0311,0.1557,0.0144,0.0103,0.0515,0.0048
,,484.375,0.0695,0.1174,0.0479,0.0228,0.0386,0.0157
,,487.5,0.0359,0.1006,0.0958,0.0117,0.0328,0.0313
,,490.625,0.1269,0.012,0.0072,0.0412,0.0039,0.0023
,,493.75,0.0263,0.0766,0.0287,0.0085,0.0247,0.0093
,,496.875,0.0192,0.0695,0.115,0.0061,0.0223,0.0368
,,500,0.0311,0.3449,0.0263,0.0099,0.1098,0.0084
,,503.125,0.1221,0.1221,0.0431,0.0386,0.0386,0.0136
,,506.25,0.0623,0.103,0.091,0.0196,0.0324,0.0286
,,509.375,0.0335,0.0766,0.0886,0.0105,0.0239,0.0277
,,512.5,0.1437,0.1174,0.024,0.0446,0.0365,0.0075
,,515.625,0.0742,0.1557,0.0431,0.0229,0.0481,0.0133
,,518.75,0.012,0.1413,0.091,0.0037,0.0434,0.0279
,,521.875,0.1772,0.079,0.0479,0.054,0.0241,0.0146
,,525,0.1341,0.1078,0.0886,0.0407,0.0327,0.0269
,,528.125,0.1748,0.2539,0.0287,0.0527,0.0765,0.0086
,,531.25,0.0527,0.1006,0.0623,0.0158,0.0301,0.0187
,,534.375,0.0982,0.091,0.0575,0.0292,0.0271,0.0171
,,537.5,0.0742,0.1581,0.0527,0.022,0.0468,0.0156
,,540.625,0.0647,0.1772,0.0958,0.019,0.0522,0.0282
,,543.75,0.1198,0.182,0.1269,0.0351,0.0533,0.0371
,,546.875,0.0934,0.0407,0.0719,0.0272,0.0118,0.0209
,,550,0.0695,0.0527,0.0527,0.0201,0.0152,0.0152
,,553.125,0.103,0.1245,0.0527,0.0296,0.0358,0.0152
,,556.25,0.0192,0.2754,0.0263,0.0055,0.0788,0.0075
,,559.375,0.0862,0.1581,0.0455,0.0245,0.045,0.0129
,,562.5,0.1126,0.1102,0.0695,0.0319,0.0312,0.0197
,,565.625,0.1509,0.1365,0.1317,0.0425,0.0384,0.0371
,,568.75,0.1389,0.0671,0.1269,0.0389,0.0188,0.0355
,,571.875,0.1174,0.0575,0.0695,0.0327,0.016,0.0193
,,575,0.1413,0.3856,0.1293,0.0391,0.1067,0.0358
,,578.125,0.0647,0.206,0.1174,0.0178,0.0567,0.0323
,,581.25,0.0359,0.1389,0.0647,0.0098,0.038,0.0177
,,584.375,0.0958,0.2874,0.0623,0.0261,0.0783,0.017
,,587.5,0.0958,0.3066,0.0551,0.026,0.0831,0.0149
,,590.625,0.0719,0.4958,0.0623,0.0194,0.1336,0.0168
,,593.75,0.0766,0.2156,0.0886,0.0205,0.0578,0.0237
,,596.875,0.0862,0.1317,0.1221,0.023,0.0351,0.0326
,,600,0.0335,0.0479,0.0695,0.0089,0.0127,0.0184
,,603.125,0.0623,0.1796,0.0479,0.0164,0.0474,0.0126
,,606.25,0.1102,0.0838,0.1964,0.0289,0.022,0.0516
,,609.375,0.0407,0.0647,0.0503,0.0106,0.0169,0.0131
,,612.5,0.1006,0.0623,0.079,0.0261,0.0162,0.0205
,,615.625,0.0695,0.0862,0.2132,0.018,0.0223,0.0551
,,618.75,0.0407,0.0383,0.0766,0.0105,0.0099,0.0197
,,621.875,0.0455,0.0527,0.012,0.0116,0.0135,0.0031
,,625,0.0671,0.1269,0.0958,0.0171,0.0323,0.0244
,,628.125,0.024,0.1461,0.1389,0.0061,0.037,0.0352
,,631.25,0,0.0623,0.1629,0,0.0157,0.0411
,,634.375,0.1102,0.0359,0.1629,0.0276,0.009,0.0409
,,637.5,0.0958,0.0359,0.2659,0.0239,0.009,0.0664
,,640.625,0.1293,0.0503,0.1916,0.0321,0.0125,0.0476
,,643.75,0.0623,0.0407,0.0934,0.0154,0.0101,0.0231
,,646.875,0.1413,0.0695,0.0551,0.0348,0.0171,0.0136
,,650,0.1006,0.0551,0.0647,0.0246,0.0135,0.0158
,,653.125,0.0862,0.0838,0.0814,0.021,0.0204,0.0198
,,656.25,0.0862,0.0431,0.0934,0.0209,0.0105,0.0227
,,659.375,0.0742,0.0551,0.0479,0.0179,0.0133,0.0116
,,662.5,0.0958,0.0503,0.0838,0.023,0.0121,0.0201
,,665.625,0.0623,0.0695,0.2682,0.0149,0.0166,0.0641
,,668.75,0.0335,0.1126,0.1677,0.008,0.0268,0.0399
,,671.875,0.0814,0.1054,0.0814,0.0193,0.025,0.0193
,,675,0.1509,0.1006,0.2084,0.0356,0.0237,0.0491
,,678.125,0.0144,0.091,0.0599,0.0034,0.0214,0.0141
,,681.25,0.0479,0.0431,0.0144,0.0112,0.0101,0.0034
,,684.375,0.0934,0.079,0.1102,0.0217,0.0184,0.0256
,,687.5,0.0838,0,0.0335,0.0194,0,0.0078
,,690.625,0.0503,0.0766,0.1293,0.0116,0.0177,0.0298
,,693.75,0.0192,0.0623,0.0599,0.0044,0.0143,0.0137
,,696.875,0.0934,0.0479,0.0575,0.0213,0.0109,0.0131
,,700,0.0551,0.0263,0.0814,0.0125,0.006,0.0185
,,703.125,0.0503,0.012,0.0287,0.0114,0.0027,0.0065
,,706.25,0.024,0.091,0.0168,0.0054,0.0205,0.0038
,,709.375,0.0192,0.0431,0.0695,0.0043,0.0097,0.0156
,,712.5,0.0862,0.0216,0.1341,0.0193,0.0048,0.03
,,715.625,0.0479,0.0623,0.0431,0.0107,0.0139,0.0096
,,718.75,0.0623,0.0479,0.0407,0.0138,0.0106,0.009
,,721.875,0.0263,0.0431,0.0359,0.0058,0.0095,0.0079
,,725,0.1006,0.0814,0.0742,0.0221,0.0179,0.0163
,,728.125,0.0838,0.0287,0.0575,0.0183,0.0063,0.0126
,,731.25,0.0671,0.1317,0.0216,0.0146,0.0287,0.0047
,,734.375,0.0886,0.0263,0.0168,0.0192,0.0057,0.0036
,,737.5,0.0287,0.0383,0.0862,0.0062,0.0083,0.0186
,,740.625,0.0168,0.1557,0.0383,0.0036,0.0335,0.0082
,,743.75,0.0431,0.0144,0.0431,0.0092,0.0031,0.0092
,,746.875,0.0144,0.1293,0.0383,0.0031,0.0276,0.0082
,,750,NaN,0.0886,0.0263,NaN,0.0188,0.0056
,,753.125,NaN,0.0431,0.012,NaN,0.0091,0.0025
,,756.25,NaN,0.0527,0.012,NaN,0.0111,0.0025
,,759.375,NaN,0.0814,0.0072,NaN,0.0171,0.0015
,,762.5,NaN,0.0575,0.0359,NaN,0.012,0.0075
,,765.625,NaN,0.0383,0.0359,NaN,0.008,0.0075
,,768.75,NaN,0.0479,0.0383,NaN,0.0099,0.0079
,,771.875,NaN,0.0551,0.024,NaN,0.0114,0.0049
,,775,NaN,0.0072,0.0695,NaN,0.0015,0.0143
,,778.125,NaN,0.0862,0,NaN,0.0176,0
,,781.25,NaN,0.0742,0.0072,NaN,0.0151,0.0015
,,784.375,0,0.0503,0.0048,0,0.0102,0.001
,,787.5,0.0311,0.0359,0.0072,0.0063,0.0073,0.0015
,,790.625,0.0742,0.0838,0.0192,0.0149,0.0169,0.0039
,,793.75,0.0503,0.0599,0.0431,0.0101,0.012,0.0086
,,796.875,0.0479,0.0287,0.0263,0.0096,0.0057,0.0053
,,800,0.0814,0.012,0.0623,0.0162,0.0024,0.0124
,,803.125,0.0503,0.0263,0.0311,0.01,0.0052,0.0062
,,806.25,0.012,0.0263,0.0431,0.0024,0.0052,0.0085
,,809.375,0.0479,0.0216,0.0072,0.0094,0.0042,0.0014
,,812.5,0.0359,0.0263,0.024,0.007,0.0052,0.0047
,,815.625,0.0431,0.0287,0.0144,0.0084,0.0056,0.0028
,,818.75,0.0335,0.091,0.0263,0.0065,0.0177,0.0051
,,821.875,0.0311,0.0671,0.0072,0.006,0.013,0.0014
,,825,0.0263,0.0335,0.0335,0.0051,0.0065,0.0065
,,828.125,0.0383,0.0671,0.0599,0.0074,0.0129,0.0115
,,831.25,0.0527,0.0407,0.024,0.0101,0.0078,0.0046
,,834.375,0.0216,0.0503,0.079,0.0041,0.0096,0.0151
,,837.5,0.0359,0.0479,0.0431,0.0068,0.0091,0.0082
,,840.625,0.0407,0.0503,0.0862,0.0077,0.0095,0.0163
,,843.75,0.0383,0.0048,0.0647,0.0072,0.0009,0.0122
,,846.875,0.0359,0.0742,0.0671,0.0067,0.0139,0.0126
,,850,0.0359,0.0335,0.0671,0.0067,0.0063,0.0126
,,853.125,0.0359,0.0958,0.0527,0.0067,0.0179,0.0098
,,856.25,0.0072,0.0168,0.0479,0.0013,0.0031,0.0089
,,859.375,0.1245,0.0431,0.0335,0.0231,0.008,0.0062
,,862.5,0.0048,0.0287,0.0719,0.0009,0.0053,0.0133
,,865.625,0.0335,0.0647,0.0503,0.0062,0.0119,0.0092
,,868.75,0.0407,0.079,0.0551,0.0075,0.0145,0.0101
,,871.875,0.0575,0.0742,0.0455,0.0105,0.0135,0.0083
,,875,0.0527,0.0527,0.0072,0.0096,0.0096,0.0013
,,878.125,0.0623,0.0599,0.0216,0.0113,0.0109,0.0039
,,881.25,0.0144,0.0551,0.0383,0.0026,0.01,0.0069
,,884.375,0,0.0335,0.1102,0,0.006,0.0198
,,887.5,0.0335,0.0503,0.0335,0.006,0.009,0.006
,,890.625,0.0527,0.0623,0.0359,0.0094,0.0111,0.0064
,,893.75,0.0168,0.0814,0.0144,0.003,0.0145,0.0026
,,896.875,0.0958,0.0886,0.0407,0.017,0.0157,0.0072
,,900,0.0766,0,0.0671,0.0135,0,0.0119
,,903.125,0.0862,0.0623,0.0766,0.0152,0.011,0.0135
,,906.25,0.0407,0.0575,0.0383,0.0071,0.0101,0.0067
,,909.375,0.0838,0.1269,0.0168,0.0147,0.0222,0.0029
,,912.5,0.0766,0.0359,0.0671,0.0134,0.0063,0.0117
,,915.625,0.0599,0.0814,0.079,0.0104,0.0141,0.0137
,,918.75,0.0503,0.0359,0.0144,0.0087,0.0062,0.0025
,,921.875,0.1102,0.0671,0.0287,0.019,0.0116,0.005
,,925,0.0072,0.0072,0.0623,0.0012,0.0012,0.0107
,,928.125,0.0383,0.1006,0.0479,0.0066,0.0173,0.0082
,,931.25,0.0383,0.0431,0.0431,0.0065,0.0074,0.0074
,,934.375,0.1581,0.1557,0.0335,0.0269,0.0265,0.0057
,,937.5,0.0287,0.0168,0.0144,0.0049,0.0029,0.0024
,,940.625,0.079,0.024,0.0263,0.0134,0.0041,0.0044
,,943.75,0.0527,0.1916,0.0766,0.0089,0.0323,0.0129
,,946.875,0.0934,0.1365,0.0072,0.0157,0.0229,0.0012
,,950,0.0647,0.0647,0.0575,0.0108,0.0108,0.0096
,,953.125,0.024,0.0623,0.0287,0.004,0.0104,0.0048
,,956.25,0.0311,0.0647,0.0958,0.0052,0.0108,0.0159
,,959.375,0.0359,0.0814,0.024,0.006,0.0135,0.004
,,962.5,0.0742,0.115,0.0695,0.0123,0.019,0.0115
,,965.625,0.0311,0.079,0.0359,0.0051,0.013,0.0059
,,968.75,0.0311,0.17,0.0599,0.0051,0.0279,0.0098
,,971.875,0.024,0.1078,0.0144,0.0039,0.0177,0.0024
,,975,0.079,0.2084,0.0599,0.0129,0.034,0.0098
,,978.125,0.1245,0.2251,0.0742,0.0203,0.0366,0.0121
,,981.25,0.0814,0.1365,0.0599,0.0132,0.0221,0.0097
,,984.375,0.0431,0.0958,0.1389,0.007,0.0155,0.0225
,,987.5,0.1078,0.2251,0.0479,0.0174,0.0363,0.0077
,,990.625,0.0599,0.1724,0.0934,0.0096,0.0277,0.015
,,993.75,0.1509,0.3066,0.1605,0.0242,0.0491,0.0257
,,996.875,0.012,0.0527,0.0695,0.0019,0.0084,0.0111
,,1000,0.0359,0.1485,0.0599,0.0057,0.0236,0.0095
,,1003.125,0.0886,0.1126,0.0719,0.0141,0.0179,0.0114
,,1006.25,0.0335,0.0407,0.0671,0.0053,0.0064,0.0106
,,1009.375,0.0599,0.1269,0.024,0.0094,0.02,0.0038
,,1012.5,0.0575,0.1677,0.0455,0.009,0.0264,0.0072
,,1015.625,0.1198,0.2587,0.091,0.0188,0.0405,0.0143
,,1018.75,0.309,0.4862,0.2443,0.0483,0.076,0.0382
,,1021.875,0.0958,0.2227,0.091,0.0149,0.0347,0.0142
,,1025,0.1485,0.3688,0.0575,0.0231,0.0573,0.0089
,,1028.125,0.1413,0.1653,0.115,0.0219,0.0256,0.0178
,,1031.25,0.079,0.2012,0.0838,0.0122,0.0311,0.0129
,,1034.375,0.115,0.4383,0.1245,0.0177,0.0674,0.0192
,,1037.5,0.1102,0.1772,0.1006,0.0169,0.0272,0.0154
,,1040.625,0.103,0.1198,0.1413,0.0158,0.0183,0.0216
,,1043.75,0.0671,0.0742,0.0647,0.0102,0.0113,0.0099
,,1046.875,0.0958,0.0287,0.1317,0.0146,0.0044,0.02
,,1050,0.1341,0.2802,0.1485,0.0203,0.0425,0.0225
,,1053.125,0.1198,0.3425,0.1629,0.0181,0.0518,0.0246
,,1056.25,0.1293,0.2659,0.0311,0.0195,0.0401,0.0047
,,1059.375,0.0838,0.4167,0.0766,0.0126,0.0626,0.0115
,,1062.5,0.0695,0.1796,0.115,0.0104,0.0269,0.0172
,,1065.625,0.1677,0.3593,0.0982,0.025,0.0537,0.0147
,,1068.75,0.091,0.0431,0.0886,0.0136,0.0064,0.0132
,,1071.875,0.0695,0.2179,0.1054,0.0103,0.0324,0.0157
,,1075,0.0072,0.091,0.0168,0.0011,0.0135,0.0025
,,1078.125,0.1653,0.2012,0.1413,0.0244,0.0297,0.0209
,,1081.25,0.1533,0.297,0.1581,0.0226,0.0437,0.0233
,,1084.375,0.1629,0.3449,0.0671,0.0239,0.0506,0.0098
,,1087.5,0.0479,0.1269,0.0742,0.007,0.0186,0.0109
,,1090.625,0.103,0.3808,0.1293,0.015,0.0556,0.0189
,,1093.75,0.0431,0.1485,0.0503,0.0063,0.0216,0.0073
,,1096.875,0.0263,0.2179,0.0623,0.0038,0.0316,0.009
,,1100,0.1413,0.0958,0.206,0.0204,0.0139,0.0298
,,1103.125,0.1269,0.0287,0.1221,0.0183,0.0041,0.0176
,,1106.25,0.0958,0.2036,0.0814,0.0138,0.0293,0.0117
